Date,Price,Extra,Distance,Class,Region
2023-11-07,120,17,2000,Y,Int
2023-11-08,494,46,7706,Y,Int
2023-11-08,221,51,4797,Y,Int
2023-11-08,120,19,2000,Y,Int
2023-11-08,324,37,7979,Y,Int
2023-11-08,208,43,6490,Y,Int
2023-11-08,193,3,3875,Y,Int
2023-11-08,120,28,2000,Y,Int
2023-11-08,183,19,3228,Y,Int
2023-11-08,233,36,5422,Y,Int
2023-11-08,232,8,5470,Y,Int
2023-11-08,297,54,5394,Y,Int
2023-11-08,120,12,5239,Y,Int
2023-11-08,234,45,3889,Y,Int
2023-11-08,484,120,11089,Y,Int
2023-11-08,120,20,3786,Y,Int
2023-11-08,281,68,5823,Y,Int
2023-11-08,324,56,3392,Y,Int
2023-11-08,302,46,4785,Y,Int
2023-11-08,349,18,7582,Y,Int
2023-11-08,229,52,4284,Y,Int
2023-11-08,432,43,9015,Y,Int
2023-11-08,120,23,2000,Y,Int
2023-11-08,168,41,2138,Y,Int
2023-11-08,120,18,2307,Y,Int
2023-11-08,218,50,2446,Y,Int
2023-11-08,145,25,5497,Y,Int
2023-11-08,120,1,4053,Y,Int
2023-11-08,340,41,5667,Y,Int
2023-11-08,120,18,2000,Y,Int
2023-11-08,133,2,2907,Y,Int
2023-11-08,369,61,5634,Y,Int
2023-11-08,120,4,2372,Y,Int
2023-11-08,327,16,7652,Y,Int
2023-11-08,287,71,3977,Y,Int
2023-11-08,154,23,4903,Y,Int
2023-11-08,349,7,8010,Y,Int
2023-11-08,141,3,3244,Y,Int
2023-11-08,386,36,7157,Y,Int
2023-11-08,120,10,2000,Y,Int
2023-11-09,120,18,2000,Y,Int
2023-11-09,120,15,2204,Y,Int
2023-11-09,306,22,5790,Y,Int
2023-11-09,342,18,6130,Y,Int
2023-11-09,342,69,8553,Y,Int
2023-11-09,120,2,2000,Y,Int
2023-11-09,194,32,5282,Y,Int
2023-11-09,404,46,4150,Y,Int
2023-11-09,220,21,6043,Y,Int
2023-11-09,484,1,7313,Y,Int
2023-11-09,482,119,7826,Y,Int
2023-11-09,409,41,10636,Y,Int
2023-11-09,208,49,5127,Y,Int
2023-11-09,199,5,4561,Y,Int
2023-11-09,200,43,2506,Y,Int
2023-11-09,539,113,9830,Y,Int
2023-11-09,462,82,8259,Y,Int
2023-11-09,169,5,2810,Y,Int
2023-11-09,412,15,6302,Y,Int
2023-11-09,195,6,2958,Y,Int
2023-11-09,120,6,2885,Y,Int
2023-11-09,691,29,11095,Y,Int
2023-11-09,235,7,3980,Y,Int
2023-11-09,305,72,6144,Y,Int
2023-11-09,307,31,4958,Y,Int
2023-11-09,364,43,6648,Y,Int
2023-11-09,336,61,7358,Y,Int
2023-11-09,146,22,3825,Y,Int
2023-11-09,120,7,2000,Y,Int
2023-11-09,120,1,2249,Y,Int
2023-11-09,120,5,2000,Y,Int
2023-11-09,504,30,8756,Y,Int
2023-11-09,145,30,2000,Y,Int
2023-11-09,383,70,8429,Y,Int
2023-11-09,379,16,6645,Y,Int
2023-11-09,179,25,4573,Y,Int
2023-11-09,405,21,5793,Y,Int
2023-11-09,162,0,2399,Y,Int
2023-11-09,274,0,6054,Y,Int
2023-11-09,260,16,3643,Y,Int
2023-11-09,120,6,2000,Y,Int
2023-11-09,147,5,3810,Y,Int
2023-11-09,247,39,6889,Y,Int
2023-11-09,441,85,8336,Y,Int
2023-11-09,370,37,8090,Y,Int
2023-11-09,166,40,3888,Y,Int
2023-11-09,382,42,6621,Y,Int
2023-11-10,429,20,6982,Y,Int
2023-11-10,597,131,9553,Y,Int
2023-11-10,530,1,8765,Y,Int
2023-11-10,365,72,7291,Y,Int
2023-11-10,198,4,3849,Y,Int
2023-11-10,245,57,4108,Y,Int
2023-11-10,329,5,8484,Y,Int
2023-11-10,470,52,7804,Y,Int
2023-11-10,492,49,8958,Y,Int
2023-11-10,298,47,4590,Y,Int
2023-11-10,290,61,4700,Y,Int
2023-11-10,243,46,5958,Y,Int
2023-11-10,432,12,5863,Y,Int
2023-11-10,385,27,10296,Y,Int
2023-11-10,314,50,6208,Y,Int
2023-11-10,385,8,5143,Y,Int
2023-11-10,306,52,8223,Y,Int
2023-11-10,252,0,2630,Y,Int
2023-11-10,120,14,2000,Y,Int
2023-11-10,341,38,6590,Y,Int
2023-11-10,182,0,5004,Y,Int
2023-11-10,386,69,5488,Y,Int
2023-11-10,120,28,2000,Y,Int
2023-11-10,120,4,2000,Y,Int
2023-11-10,120,18,2107,Y,Int
2023-11-10,311,38,4294,Y,Int
2023-11-10,407,32,6595,Y,Int
2023-11-10,137,24,2638,Y,Int
2023-11-10,434,44,7204,Y,Int
2023-11-10,325,11,6316,Y,Int
2023-11-10,120,5,2000,Y,Int
2023-11-10,130,25,2952,Y,Int
2023-11-10,399,59,8712,Y,Int
2023-11-10,409,58,8167,Y,Int
2023-11-10,362,0,5733,Y,Int
2023-11-10,532,43,8122,Y,Int
2023-11-10,120,13,2036,Y,Int
2023-11-10,424,78,7039,Y,Int
2023-11-10,186,18,2945,Y,Int
2023-11-10,449,43,7775,Y,Int
2023-11-10,482,23,7179,Y,Int
2023-11-10,175,26,4448,Y,Int
2023-11-10,120,17,2303,Y,Int
2023-11-10,120,3,3523,Y,Int
2023-11-10,312,20,5416,Y,Int
2023-11-10,324,72,5941,Y,Int
2023-11-10,230,34,5001,Y,Int
2023-11-11,286,66,5043,Y,Int
2023-11-11,285,65,4876,Y,Int
2023-11-11,120,24,2274,Y,Int
2023-11-11,318,65,6060,Y,Int
2023-11-11,120,0,2378,Y,Int
2023-11-11,680,114,10732,Y,Int
2023-11-11,120,24,3257,Y,Int
2023-11-11,317,2,7515,Y,Int
2023-11-11,356,70,4851,Y,Int
2023-11-11,138,30,3540,Y,Int
2023-11-11,467,106,8003,Y,Int
2023-11-11,218,21,7391,Y,Int
2023-11-11,171,14,4989,Y,Int
2023-11-11,389,8,5622,Y,Int
2023-11-11,200,43,2533,Y,Int
2023-11-11,120,19,6245,Y,Int
2023-11-11,273,31,4023,Y,Int
2023-11-11,396,33,8047,Y,Int
2023-11-11,343,59,6158,Y,Int
2023-11-11,122,20,2000,Y,Int
2023-11-11,120,11,2000,Y,Int
2023-11-11,243,36,2422,Y,Int
2023-11-11,391,8,7137,Y,Int
2023-11-11,327,37,7532,Y,Int
2023-11-11,159,32,3809,Y,Int
2023-11-11,352,2,6458,Y,Int
2023-11-11,415,73,6280,Y,Int
2023-11-11,566,47,9460,Y,Int
2023-11-11,240,30,4419,Y,Int
2023-11-11,120,19,2820,Y,Int
2023-11-11,545,113,9585,Y,Int
2023-11-11,510,123,9776,Y,Int
2023-11-11,296,28,7385,Y,Int
2023-11-11,580,84,8029,Y,Int
2023-11-11,267,20,5914,Y,Int
2023-11-11,158,18,2045,Y,Int
2023-11-11,187,9,5859,Y,Int
2023-11-11,142,9,3525,Y,Int
2023-11-11,356,27,7419,Y,Int
2023-11-11,219,29,4123,Y,Int
2023-11-11,177,25,4218,Y,Int
2023-11-11,166,17,4388,Y,Int
2023-11-11,615,69,12011,Y,Int
2023-11-11,139,13,3392,Y,Int
2023-11-11,473,27,8034,Y,Int
2023-11-12,204,5,3074,Y,Int
2023-11-12,179,4,2824,Y,Int
2023-11-12,120,16,3080,Y,Int
2023-11-12,120,23,3142,Y,Int
2023-11-12,241,4,5441,Y,Int
2023-11-12,235,9,3589,Y,Int
2023-11-12,364,56,4056,Y,Int
2023-11-12,120,10,2743,Y,Int
2023-11-12,310,22,5956,Y,Int
2023-11-12,144,5,3011,Y,Int
2023-11-12,120,3,2715,Y,Int
2023-11-12,484,75,7634,Y,Int
2023-11-12,120,13,2000,Y,Int
2023-11-12,307,56,3478,Y,Int
2023-11-12,287,58,7459,Y,Int
2023-11-12,120,11,2000,Y,Int
2023-11-12,209,27,6837,Y,Int
2023-11-12,341,7,4925,Y,Int
2023-11-12,301,63,7845,Y,Int
2023-11-12,320,78,7753,Y,Int
2023-11-12,490,33,9615,Y,Int
2023-11-12,184,28,3539,Y,Int
2023-11-12,147,27,3752,Y,Int
2023-11-12,462,112,9635,Y,Int
2023-11-12,384,41,6785,Y,Int
2023-11-12,231,57,4813,Y,Int
2023-11-12,450,1,5843,Y,Int
2023-11-12,120,28,2915,Y,Int
2023-11-12,274,42,5999,Y,Int
2023-11-12,120,14,2000,Y,Int
2023-11-12,275,37,4535,Y,Int
2023-11-12,134,30,7835,Y,Int
2023-11-12,347,37,4155,Y,Int
2023-11-12,250,59,7237,Y,Int
2023-11-12,282,23,7048,Y,Int
2023-11-12,257,18,3994,Y,Int
2023-11-12,251,26,4073,Y,Int
2023-11-12,133,1,3751,Y,Int
2023-11-12,224,14,5640,Y,Int
2023-11-12,143,11,3201,Y,Int
2023-11-12,123,13,2905,Y,Int
2023-11-12,202,14,6897,Y,Int
2023-11-12,120,19,2640,Y,Int
2023-11-12,451,105,8745,Y,Int
2023-11-13,120,1,2698,Y,Int
2023-11-13,305,35,7523,Y,Int
2023-11-13,598,97,9405,Y,Int
2023-11-13,167,16,3382,Y,Int
2023-11-13,120,12,2000,Y,Int
2023-11-13,180,38,4706,Y,Int
2023-11-13,262,50,6793,Y,Int
2023-11-13,196,18,3776,Y,Int
2023-11-13,207,51,4622,Y,Int
2023-11-13,323,67,5229,Y,Int
2023-11-13,159,12,3581,Y,Int
2023-11-13,167,28,3113,Y,Int
2023-11-13,306,42,6634,Y,Int
2023-11-13,498,77,8974,Y,Int
2023-11-13,214,17,4166,Y,Int
2023-11-13,278,48,3410,Y,Int
2023-11-13,245,6,5044,Y,Int
2023-11-13,126,27,2000,Y,Int
2023-11-13,406,48,4621,Y,Int
2023-11-13,322,39,6281,Y,Int
2023-11-13,165,24,2229,Y,Int
2023-11-13,398,94,6824,Y,Int
2023-11-13,120,3,2000,Y,Int
2023-11-13,231,29,4252,Y,Int
2023-11-13,162,3,2000,Y,Int
2023-11-13,255,49,3885,Y,Int
2023-11-13,449,87,9131,Y,Int
2023-11-13,218,27,6257,Y,Int
2023-11-13,414,91,6903,Y,Int
2023-11-13,283,40,6231,Y,Int
2023-11-13,132,22,5698,Y,Int
2023-11-13,120,17,3394,Y,Int
2023-11-13,340,23,6503,Y,Int
2023-11-13,331,25,6414,Y,Int
2023-11-13,172,12,2000,Y,Int
2023-11-13,362,7,10045,Y,Int
2023-11-13,228,38,5147,Y,Int
2023-11-13,224,32,3906,Y,Int
2023-11-13,282,63,6570,Y,Int
2023-11-13,135,17,5504,Y,Int
2023-11-13,243,60,3779,Y,Int
2023-11-13,311,31,5923,Y,Int
2023-11-13,353,63,5016,Y,Int
2023-11-13,381,65,4862,Y,Int
2023-11-14,317,36,6811,Y,Int
2023-11-14,326,43,5548,Y,Int
2023-11-14,486,7,6530,Y,Int
2023-11-14,480,15,7217,Y,Int
2023-11-14,461,27,7897,Y,Int
2023-11-14,217,6,5325,Y,Int
2023-11-14,122,20,3676,Y,Int
2023-11-14,120,27,2826,Y,Int
2023-11-14,120,15,2334,Y,Int
2023-11-14,120,1,2000,Y,Int
2023-11-14,324,2,6457,Y,Int
2023-11-14,343,30,3768,Y,Int
2023-11-14,389,44,5816,Y,Int
2023-11-14,169,21,6387,Y,Int
2023-11-14,164,22,4074,Y,Int
2023-11-14,328,32,5792,Y,Int
2023-11-14,228,52,4095,Y,Int
2023-11-14,120,29,3668,Y,Int
2023-11-14,398,94,8114,Y,Int
2023-11-14,409,28,6182,Y,Int
2023-11-14,459,5,7940,Y,Int
2023-11-14,467,72,7384,Y,Int
2023-11-14,291,28,5312,Y,Int
2023-11-14,210,2,5288,Y,Int
2023-11-14,344,13,4011,Y,Int
2023-11-14,120,26,2000,Y,Int
2023-11-14,120,1,2000,Y,Int
2023-11-14,128,9,3750,Y,Int
2023-11-14,407,11,8322,Y,Int
2023-11-14,210,34,5392,Y,Int
2023-11-14,170,26,4039,Y,Int
2023-11-14,120,19,2000,Y,Int
2023-11-14,120,16,3698,Y,Int
2023-11-14,411,94,5640,Y,Int
2023-11-14,258,34,4003,Y,Int
2023-11-14,389,66,6059,Y,Int
2023-11-14,328,71,5947,Y,Int
2023-11-14,315,17,6406,Y,Int
2023-11-14,302,65,4982,Y,Int
2023-11-14,244,60,7191,Y,Int
2023-11-14,299,12,2834,Y,Int
2023-11-14,179,11,2652,Y,Int
2023-11-15,197,43,3881,Y,Int
2023-11-15,289,19,4849,Y,Int
2023-11-15,545,11,8343,Y,Int
2023-11-15,317,20,7965,Y,Int
2023-11-15,120,28,2971,Y,Int
2023-11-15,343,25,5532,Y,Int
2023-11-15,120,0,2000,Y,Int
2023-11-15,166,21,5453,Y,Int
2023-11-15,261,38,6852,Y,Int
2023-11-15,159,13,6710,Y,Int
2023-11-15,148,35,4857,Y,Int
2023-11-15,270,58,4972,Y,Int
2023-11-15,456,58,6753,Y,Int
2023-11-15,410,76,7515,Y,Int
2023-11-15,120,21,2000,Y,Int
2023-11-15,208,40,5432,Y,Int
2023-11-15,364,62,9288,Y,Int
2023-11-15,237,39,4160,Y,Int
2023-11-15,152,28,3568,Y,Int
2023-11-15,436,5,8356,Y,Int
2023-11-15,483,14,10158,Y,Int
2023-11-15,120,15,3351,Y,Int
2023-11-15,453,29,8264,Y,Int
2023-11-15,120,8,3567,Y,Int
2023-11-15,506,35,11227,Y,Int
2023-11-15,258,39,3022,Y,Int
2023-11-15,303,5,5505,Y,Int
2023-11-15,147,23,6231,Y,Int
2023-11-15,215,39,5525,Y,Int
2023-11-15,219,22,5164,Y,Int
2023-11-15,173,4,4733,Y,Int
2023-11-15,181,12,3283,Y,Int
2023-11-15,467,77,8421,Y,Int
2023-11-15,385,4,6772,Y,Int
2023-11-15,379,89,10854,Y,Int
2023-11-15,282,45,4611,Y,Int
2023-11-15,349,51,5967,Y,Int
2023-11-15,511,47,9157,Y,Int
2023-11-15,172,19,5693,Y,Int
2023-11-15,149,34,3826,Y,Int
2023-11-16,275,64,5177,Y,Int
2023-11-16,227,11,4168,Y,Int
2023-11-16,424,54,7286,Y,Int
2023-11-16,232,36,5716,Y,Int
2023-11-16,428,48,7855,Y,Int
2023-11-16,315,68,5583,Y,Int
2023-11-16,209,16,3315,Y,Int
2023-11-16,120,5,2060,Y,Int
2023-11-16,260,42,2885,Y,Int
2023-11-16,324,32,8496,Y,Int
2023-11-16,120,12,4560,Y,Int
2023-11-16,120,10,2000,Y,Int
2023-11-16,371,54,6260,Y,Int
2023-11-16,148,33,3789,Y,Int
2023-11-16,228,18,4337,Y,Int
2023-11-16,341,46,6838,Y,Int
2023-11-16,120,8,2000,Y,Int
2023-11-16,130,19,2062,Y,Int
2023-11-16,213,23,5188,Y,Int
2023-11-16,370,59,7652,Y,Int
2023-11-16,194,13,5318,Y,Int
2023-11-16,137,10,2000,Y,Int
2023-11-16,153,10,6021,Y,Int
2023-11-16,120,7,2000,Y,Int
2023-11-16,251,35,4997,Y,Int
2023-11-16,120,21,4089,Y,Int
2023-11-16,219,15,4315,Y,Int
2023-11-16,334,69,5085,Y,Int
2023-11-16,473,96,9690,Y,Int
2023-11-16,398,35,5198,Y,Int
2023-11-16,383,60,8460,Y,Int
2023-11-16,229,7,4567,Y,Int
2023-11-16,120,28,2000,Y,Int
2023-11-16,120,20,2000,Y,Int
2023-11-16,236,35,4980,Y,Int
2023-11-16,245,53,6066,Y,Int
2023-11-16,120,3,2000,Y,Int
2023-11-16,120,15,3782,Y,Int
2023-11-16,401,73,4431,Y,Int
2023-11-16,206,7,5741,Y,Int
2023-11-16,297,60,5191,Y,Int
2023-11-16,120,12,2359,Y,Int
2023-11-16,309,49,8372,Y,Int
2023-11-16,338,54,6679,Y,Int
2023-11-16,269,6,4425,Y,Int
2023-11-17,305,67,5143,Y,Int
2023-11-17,416,8,5164,Y,Int
2023-11-17,645,59,11496,Y,Int
2023-11-17,388,69,5661,Y,Int
2023-11-17,349,19,8767,Y,Int
2023-11-17,120,10,2721,Y,Int
2023-11-17,120,7,4485,Y,Int
2023-11-17,456,78,7586,Y,Int
2023-11-17,230,51,5290,Y,Int
2023-11-17,409,84,7314,Y,Int
2023-11-17,728,77,10028,Y,Int
2023-11-17,453,30,7863,Y,Int
2023-11-17,137,25,4873,Y,Int
2023-11-17,454,8,8710,Y,Int
2023-11-17,474,59,7582,Y,Int
2023-11-17,365,62,6210,Y,Int
2023-11-17,492,40,9961,Y,Int
2023-11-17,290,6,5938,Y,Int
2023-11-17,328,25,5341,Y,Int
2023-11-17,164,17,4479,Y,Int
2023-11-17,234,10,5339,Y,Int
2023-11-17,194,35,5052,Y,Int
2023-11-17,147,20,5166,Y,Int
2023-11-17,413,85,9476,Y,Int
2023-11-17,352,62,6288,Y,Int
2023-11-17,320,58,6351,Y,Int
2023-11-17,312,26,5985,Y,Int
2023-11-17,188,3,3708,Y,Int
2023-11-17,258,26,3324,Y,Int
2023-11-17,293,67,6651,Y,Int
2023-11-17,203,32,4748,Y,Int
2023-11-17,407,47,5556,Y,Int
2023-11-17,428,12,8527,Y,Int
2023-11-17,261,23,7671,Y,Int
2023-11-17,200,6,4494,Y,Int
2023-11-17,120,27,2546,Y,Int
2023-11-17,417,53,8823,Y,Int
2023-11-17,269,26,5513,Y,Int
2023-11-17,348,11,5606,Y,Int
2023-11-17,294,60,7385,Y,Int
2023-11-17,170,5,2938,Y,Int
2023-11-17,479,43,4969,Y,Int
2023-11-17,206,18,5950,Y,Int
2023-11-17,316,44,5939,Y,Int
2023-11-17,208,7,4696,Y,Int
2023-11-18,120,13,2000,Y,Int
2023-11-18,167,31,6942,Y,Int
2023-11-18,291,28,4756,Y,Int
2023-11-18,287,19,4817,Y,Int
2023-11-18,350,43,5268,Y,Int
2023-11-18,120,4,2000,Y,Int
2023-11-18,146,3,4536,Y,Int
2023-11-18,458,96,6485,Y,Int
2023-11-18,352,62,6896,Y,Int
2023-11-18,120,3,3049,Y,Int
2023-11-18,430,98,8215,Y,Int
2023-11-18,335,64,6950,Y,Int
2023-11-18,337,17,6483,Y,Int
2023-11-18,159,6,3576,Y,Int
2023-11-18,195,28,6924,Y,Int
2023-11-18,120,19,2000,Y,Int
2023-11-18,447,84,6762,Y,Int
2023-11-18,453,18,9460,Y,Int
2023-11-18,173,12,3043,Y,Int
2023-11-18,120,6,2000,Y,Int
2023-11-18,345,53,5348,Y,Int
2023-11-18,480,58,6960,Y,Int
2023-11-18,305,56,7751,Y,Int
2023-11-18,184,13,3759,Y,Int
2023-11-18,403,79,4985,Y,Int
2023-11-18,391,60,8291,Y,Int
2023-11-18,466,97,6822,Y,Int
2023-11-18,468,108,9180,Y,Int
2023-11-18,408,19,6182,Y,Int
2023-11-18,238,7,4621,Y,Int
2023-11-18,133,29,6169,Y,Int
2023-11-18,125,7,2778,Y,Int
2023-11-18,142,1,2000,Y,Int
2023-11-18,466,25,6023,Y,Int
2023-11-18,224,34,5986,Y,Int
2023-11-18,271,32,3545,Y,Int
2023-11-18,242,0,4858,Y,Int
2023-11-18,356,18,8708,Y,Int
2023-11-18,255,31,4770,Y,Int
2023-11-18,385,52,7399,Y,Int
2023-11-18,120,23,3043,Y,Int
2023-11-18,370,11,5849,Y,Int
2023-11-18,120,7,3865,Y,Int
2023-11-18,146,14,4080,Y,Int
2023-11-19,245,47,7162,Y,Int
2023-11-19,302,5,5990,Y,Int
2023-11-19,120,20,2000,Y,Int
2023-11-19,185,41,5380,Y,Int
2023-11-19,200,4,4820,Y,Int
2023-11-19,120,3,2000,Y,Int
2023-11-19,184,32,2720,Y,Int
2023-11-19,439,45,7795,Y,Int
2023-11-19,323,73,6116,Y,Int
2023-11-19,120,13,2000,Y,Int
2023-11-19,540,67,9229,Y,Int
2023-11-19,216,32,4555,Y,Int
2023-11-19,120,25,4921,Y,Int
2023-11-19,530,112,10448,Y,Int
2023-11-19,414,5,8213,Y,Int
2023-11-19,351,55,8119,Y,Int
2023-11-19,452,97,10221,Y,Int
2023-11-19,120,4,3835,Y,Int
2023-11-19,389,14,8101,Y,Int
2023-11-19,435,10,5682,Y,Int
2023-11-19,285,60,6331,Y,Int
2023-11-19,231,23,3581,Y,Int
2023-11-19,152,21,2000,Y,Int
2023-11-19,120,16,3889,Y,Int
2023-11-19,126,27,6677,Y,Int
2023-11-19,120,17,2000,Y,Int
2023-11-19,409,4,6921,Y,Int
2023-11-19,362,80,7960,Y,Int
2023-11-19,269,33,6860,Y,Int
2023-11-19,120,20,3441,Y,Int
2023-11-19,406,49,6400,Y,Int
2023-11-19,202,32,3860,Y,Int
2023-11-19,283,46,5792,Y,Int
2023-11-19,342,51,5764,Y,Int
2023-11-19,245,30,4189,Y,Int
2023-11-19,335,0,5453,Y,Int
2023-11-19,373,72,5864,Y,Int
2023-11-19,528,41,9010,Y,Int
2023-11-19,149,17,5040,Y,Int
2023-11-19,362,14,6766,Y,Int
2023-11-19,401,69,6475,Y,Int
2023-11-19,129,7,4479,Y,Int
2023-11-19,202,5,5469,Y,Int
2023-11-20,457,91,7128,Y,Int
2023-11-20,312,51,8117,Y,Int
2023-11-20,120,24,2000,Y,Int
2023-11-20,120,1,3135,Y,Int
2023-11-20,301,27,7711,Y,Int
2023-11-20,415,64,7910,Y,Int
2023-11-20,342,1,6622,Y,Int
2023-11-20,343,70,6754,Y,Int
2023-11-20,270,30,5007,Y,Int
2023-11-20,558,139,9696,Y,Int
2023-11-20,140,28,2000,Y,Int
2023-11-20,159,35,4703,Y,Int
2023-11-20,401,58,5748,Y,Int
2023-11-20,120,3,4393,Y,Int
2023-11-20,375,79,6591,Y,Int
2023-11-20,217,4,4276,Y,Int
2023-11-20,228,21,4564,Y,Int
2023-11-20,466,6,10180,Y,Int
2023-11-20,335,83,7272,Y,Int
2023-11-20,245,11,6269,Y,Int
2023-11-20,120,9,3682,Y,Int
2023-11-20,142,20,4321,Y,Int
2023-11-20,292,67,6918,Y,Int
2023-11-20,156,5,3648,Y,Int
2023-11-20,221,12,6125,Y,Int
2023-11-20,356,46,3098,Y,Int
2023-11-20,131,1,4860,Y,Int
2023-11-20,584,52,10130,Y,Int
2023-11-20,261,43,4482,Y,Int
2023-11-20,159,10,2574,Y,Int
2023-11-20,180,8,4111,Y,Int
2023-11-20,197,25,4010,Y,Int
2023-11-20,120,29,2000,Y,Int
2023-11-20,303,58,3516,Y,Int
2023-11-20,120,18,2000,Y,Int
2023-11-20,392,0,7455,Y,Int
2023-11-20,210,13,3237,Y,Int
2023-11-20,268,31,3799,Y,Int
2023-11-20,120,2,2000,Y,Int
2023-11-20,120,14,2000,Y,Int
2023-11-20,268,23,6648,Y,Int
2023-11-20,482,54,10651,Y,Int
2023-11-20,431,102,6217,Y,Int
2023-11-20,204,45,4976,Y,Int
2023-11-20,314,49,4941,Y,Int
2023-11-20,243,11,2000,Y,Int
2023-11-21,291,10,6413,Y,Int
2023-11-21,296,18,5839,Y,Int
2023-11-21,423,73,5535,Y,Int
2023-11-21,308,24,6164,Y,Int
2023-11-21,388,6,6813,Y,Int
2023-11-21,120,20,2000,Y,Int
2023-11-21,125,2,2000,Y,Int
2023-11-21,270,60,6318,Y,Int
2023-11-21,120,15,2000,Y,Int
2023-11-21,249,23,4724,Y,Int
2023-11-21,371,17,5799,Y,Int
2023-11-21,130,6,2988,Y,Int
2023-11-21,375,13,5812,Y,Int
2023-11-21,314,71,8170,Y,Int
2023-11-21,224,51,5450,Y,Int
2023-11-21,444,41,8242,Y,Int
2023-11-21,132,31,2572,Y,Int
2023-11-21,330,74,6385,Y,Int
2023-11-21,276,40,5765,Y,Int
2023-11-21,295,33,2707,Y,Int
2023-11-21,197,36,2121,Y,Int
2023-11-21,188,29,3152,Y,Int
2023-11-21,120,11,2151,Y,Int
2023-11-21,364,31,7199,Y,Int
2023-11-21,120,2,2738,Y,Int
2023-11-21,184,45,3496,Y,Int
2023-11-21,308,63,10009,Y,Int
2023-11-21,396,36,10827,Y,Int
2023-11-21,368,14,5318,Y,Int
2023-11-21,373,57,7638,Y,Int
2023-11-21,232,54,6853,Y,Int
2023-11-21,344,84,5350,Y,Int
2023-11-21,606,50,8554,Y,Int
2023-11-21,387,34,8230,Y,Int
2023-11-21,200,28,5436,Y,Int
2023-11-21,244,44,5410,Y,Int
2023-11-21,350,57,7391,Y,Int
2023-11-21,348,59,7740,Y,Int
2023-11-21,402,99,6507,Y,Int
2023-11-21,465,6,8937,Y,Int
2023-11-21,423,5,9103,Y,Int
2023-11-21,190,39,2000,Y,Int
2023-11-22,295,45,7091,Y,Int
2023-11-22,206,47,5176,Y,Int
2023-11-22,396,20,7259,Y,Int
2023-11-22,224,3,3890,Y,Int
2023-11-22,399,15,5733,Y,Int
2023-11-22,255,41,5256,Y,Int
2023-11-22,305,73,7944,Y,Int
2023-11-22,205,32,4556,Y,Int
2023-11-22,120,10,2000,Y,Int
2023-11-22,423,68,6801,Y,Int
2023-11-22,254,62,3832,Y,Int
2023-11-22,175,35,5575,Y,Int
2023-11-22,120,20,2000,Y,Int
2023-11-22,335,36,5200,Y,Int
2023-11-22,267,57,5119,Y,Int
2023-11-22,409,54,7447,Y,Int
2023-11-22,232,12,5762,Y,Int
2023-11-22,120,2,2000,Y,Int
2023-11-22,312,12,7192,Y,Int
2023-11-22,281,27,4251,Y,Int
2023-11-22,501,21,10493,Y,Int
2023-11-22,229,25,4002,Y,Int
2023-11-22,299,56,4732,Y,Int
2023-11-22,186,37,4371,Y,Int
2023-11-22,174,21,4346,Y,Int
2023-11-22,239,55,7568,Y,Int
2023-11-22,278,9,4189,Y,Int
2023-11-22,153,4,3734,Y,Int
2023-11-22,423,67,7172,Y,Int
2023-11-22,124,4,3342,Y,Int
2023-11-22,176,23,2000,Y,Int
2023-11-22,120,29,3879,Y,Int
2023-11-22,470,66,8500,Y,Int
2023-11-22,366,2,5700,Y,Int
2023-11-22,251,57,5234,Y,Int
2023-11-22,290,30,6470,Y,Int
2023-11-22,120,21,2000,Y,Int
2023-11-23,120,7,2463,Y,Int
2023-11-23,497,22,10798,Y,Int
2023-11-23,529,37,8514,Y,Int
2023-11-23,130,18,2000,Y,Int
2023-11-23,120,1,2000,Y,Int
2023-11-23,247,22,5481,Y,Int
2023-11-23,151,25,2834,Y,Int
2023-11-23,445,99,7657,Y,Int
2023-11-23,382,75,9165,Y,Int
2023-11-23,285,46,4155,Y,Int
2023-11-23,237,41,3707,Y,Int
2023-11-23,402,63,12630,Y,Int
2023-11-23,335,50,5894,Y,Int
2023-11-23,260,5,4206,Y,Int
2023-11-23,470,54,6947,Y,Int
2023-11-23,426,54,6910,Y,Int
2023-11-23,613,27,8557,Y,Int
2023-11-23,133,27,3992,Y,Int
2023-11-23,120,12,2000,Y,Int
2023-11-23,330,22,7253,Y,Int
2023-11-23,316,76,7603,Y,Int
2023-11-23,164,22,2188,Y,Int
2023-11-23,155,31,5249,Y,Int
2023-11-23,245,54,4816,Y,Int
2023-11-23,120,20,4794,Y,Int
2023-11-23,227,34,3518,Y,Int
2023-11-23,154,23,3169,Y,Int
2023-11-23,492,110,10484,Y,Int
2023-11-23,120,16,2958,Y,Int
2023-11-23,198,4,2074,Y,Int
2023-11-23,312,56,4405,Y,Int
2023-11-23,491,95,7441,Y,Int
2023-11-23,523,69,8012,Y,Int
2023-11-23,274,51,5193,Y,Int
2023-11-23,272,25,7849,Y,Int
2023-11-23,228,3,3259,Y,Int
2023-11-23,401,46,6146,Y,Int
2023-11-23,192,20,4316,Y,Int
2023-11-23,222,50,5109,Y,Int
2023-11-23,316,50,7843,Y,Int
2023-11-23,172,18,4294,Y,Int
2023-11-23,305,74,5051,Y,Int
2023-11-23,120,4,3078,Y,Int
2023-11-23,450,92,9723,Y,Int
2023-11-23,448,56,7008,Y,Int
2023-11-23,187,31,4094,Y,Int
2023-11-24,401,60,8988,Y,Int
2023-11-24,585,53,12085,Y,Int
